"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,133971205,117929241,4,5,27,"M",2,,27,0
2019,133971203,117929241,2,5,24,"M",2,,24,0
2019,133971204,117929241,3,5,31,"M",2,3,31,0
2019,133971512,117929482,1,5,16,"F",2,,16,17
2019,133971215,117929249,1,5,31,"M",2,2,31,0
2019,133971219,117929252,1,5,29,"M",1,2,29,0
2019,133971516,117929486,1,4,,"U",0,,,
2019,133971332,117929325,1,4,,"U",0,,,
2019,132552180,116628291,2,5,37,"F",2,,37,0
2019,132552179,116628291,1,5,45,"F",2,,45,0
2019,132552334,116628415,0,,,"",,,,
2019,132552335,116628416,0,,,"",,,,
2019,132912800,116938585,1,4,,"U",0,,,
2019,133006762,117030993,0,,,"",,,,
2019,133022167,117044414,1,4,,"U",0,,,
2019,133106137,117115336,0,,,"",,,,
2019,133104100,117113523,0,,,"",,,,
2019,133106800,117115944,0,,,"",,,,
2019,133108066,117117118,1,5,37,"M",1,2,37,0
2019,133108212,117117256,1,4,,"U",0,,,
2019,133115029,117128263,1,4,,"U",0,,,
2019,133115030,117128264,1,4,,"U",0,,,
2019,133115054,117128281,0,,,"",,,,
2019,133115109,117128325,1,4,,"F",2,,,
2019,133115139,117128346,1,4,,"U",0,,,
2019,133115140,117128347,1,4,,"U",0,,,
2019,133115145,117128351,1,4,,"M",2,,,
2019,133115161,117128358,1,5,58,"M",2,,58,0
2019,133115268,117128449,1,5,29,"M",1,2,29,0
2019,133119211,117131796,1,4,,"U",0,,,
2019,133119766,117132241,1,4,,"M",2,2,,
2019,129251287,114050146,1,4,,"U",0,,,
2019,131946386,116218078,1,4,,"U",0,,,
2019,133324129,117326984,3,5,16,"M",2,,16,0
2019,133324128,117326984,2,5,24,"M",2,,24,0
2019,133324127,117326984,1,4,,"U",0,,,
2019,133389971,117376103,1,5,29,"F",0,,29,0
2019,133389978,117376110,1,5,34,"M",1,2,34,0
2019,133393973,117379771,2,5,18,"M",2,,18,0
2019,133393972,117379771,1,5,23,"M",2,,23,0
2019,133394456,117380145,0,,,"",,,,
2019,133394554,117391157,1,5,43,"M",2,,43,0
2019,133394473,117380162,1,4,,"U",0,3,,
2019,133394491,117380173,1,5,72,"M",1,2,72,0
2019,133394488,117380170,0,,,"",,,,
2019,133394489,117380171,0,,,"",,,,
2019,133394550,117391153,1,4,,"U",0,,,
2019,128983974,113823029,0,,,"",,,,
2019,128983979,113823034,0,,,"",,,,
2019,128983980,113823035,1,4,,"U",0,,,
2019,128983988,113823043,1,4,,"U",0,3,,
2019,128984026,113823074,1,5,30,"F",2,,30,0
2019,128984027,113823075,1,5,65,"F",2,,65,0
2019,128984029,113823077,1,4,,"U",0,,,
2019,135141353,118935388,1,5,15,"M",2,,15,0
2019,128984035,113823083,1,4,,"U",0,,,
2019,128984036,113823084,0,,,"",,,,
2019,128984044,113823087,1,4,,"U",0,,,
2019,128984050,113823091,1,5,51,"M",3,3,51,0
2019,128984051,113823092,1,5,28,"F",2,3,28,0
2019,128984052,113823093,1,4,,"U",0,,,
2019,128984074,113823110,0,,,"",,,,
2019,135141357,118935391,2,5,61,"M",2,2,61,0
2019,128984080,113823116,1,4,,"U",0,,,
2019,128984082,113823118,1,4,,"M",2,,,
2019,128984083,113823118,2,5,32,"M",2,,32,0
2019,128984086,113823120,1,4,,"U",0,,,
2019,128984087,113823121,1,4,,"U",0,,,
2019,128984088,113823122,1,4,,"U",0,,,
2019,135141360,118935391,5,5,27,"M",2,,27,0
2019,135141361,118935391,6,5,16,"M",2,,16,0
2019,128984091,113823124,1,4,,"U",0,,,
2019,128984092,113823124,2,5,27,"M",3,,27,0
2019,135141358,118935391,3,5,19,"M",2,,19,0
2019,128984094,113823126,1,4,,"U",0,3,,
2019,128984100,113823132,1,5,19,"M",2,,18,21
2019,128984101,113823132,2,5,19,"M",2,,18,21
2019,128984106,113823137,1,4,,"U",0,,,
2019,135141356,118935391,1,5,21,"F",2,,21,0
2019,128984148,113823172,1,5,65,"F",0,,65,0
2019,128984149,113823173,1,5,32,"M",4,2,32,0
2019,128984154,113823177,2,5,26,"M",0,,26,0
2019,128984153,113823177,1,5,30,"M",2,2,30,0
2019,128995877,113824711,6,4,,"M",0,,,
2019,128995874,113824711,3,4,,"U",0,,,
2019,128995873,113824711,2,4,,"U",0,,,
2019,128995872,113824711,1,4,,"U",0,,,
2019,128995875,113824711,4,4,,"U",0,,,
2019,128995876,113824711,5,4,,"U",0,,,
2019,128995881,113824715,1,4,,"M",0,,,
2019,135141359,118935391,4,5,41,"M",2,,41,0
2019,128995890,113824723,1,4,,"U",0,,,
2019,128995892,113824725,1,4,,"U",0,,,
2019,128995900,113824732,1,4,,"M",0,,,
2019,128995901,113824733,1,4,,"M",2,,,
2019,128995903,113824735,1,5,32,"F",2,3,32,0
2019,128995907,113824739,1,4,,"U",0,,,
2019,128995909,113824741,1,4,,"U",0,,,
2019,128995911,113824743,1,4,,"U",0,,,
2019,128995914,113824746,1,4,,"U",0,,,
2019,128995917,113824749,1,5,83,"F",2,,83,0
2019,128995920,113824752,1,5,62,"F",3,,62,0
2019,128995923,113824755,1,4,,"U",0,,,
2019,128995926,113824758,1,4,,"U",0,,,
2019,128995927,113824759,1,4,,"U",0,,,
2019,128995932,113824764,1,5,28,"M",2,,28,0
2019,128995933,113824765,1,5,39,"M",1,2,30,49
2019,128995937,113824769,0,,,"",,,,
2019,128995941,113824773,1,5,43,"M",2,,43,0
2019,128995959,113824787,0,,,"",,,,
2019,128995961,113824789,1,4,,"U",0,,,
2019,128995964,113824792,1,4,,"U",0,,,
2019,128995965,113824793,1,4,,"U",0,,,
2019,128995977,113824799,1,5,50,"M",0,,50,0
2019,128995979,113824801,1,5,35,"F",0,3,35,0
2019,128995983,113824805,1,4,,"M",1,3,,
2019,128995991,113824810,1,4,,"U",0,,,
2019,128995992,113824811,1,4,,"U",0,,,
2019,128996000,113824817,1,4,,"U",0,3,,
2019,128996059,113824862,2,5,20,"F",2,2,20,0
2019,128996058,113824862,1,5,18,"F",2,2,18,0
2019,128996076,113824877,1,4,,"U",0,,,
2019,128996077,113824878,1,4,,"U",0,,,
2019,128996084,113824885,1,4,,"U",0,,,
2019,128996085,113824886,1,5,28,"F",2,,28,0
2019,128996088,113824889,1,4,,"M",2,,,
2019,128996094,113824895,1,4,,"U",0,,,
2019,128996099,113824900,1,4,,"U",0,,,
2019,128996100,113824901,1,4,,"U",0,,,
2019,128996105,113824904,1,4,,"M",2,,,
2019,128996109,113824906,3,4,,"M",2,,,
2019,128996108,113824906,2,4,,"M",2,,,
2019,128996110,113824906,4,4,,"M",2,,,
2019,128996107,113824906,1,5,25,"M",2,,22,29
2019,128996111,113824906,5,4,,"M",2,,,
2019,130857332,115139841,1,5,26,"F",1,2,26,0
2019,128996129,113824921,1,4,,"U",0,,,
2019,128996139,113824930,1,4,,"M",0,3,,
2019,128996142,113824933,1,5,34,"F",2,,34,0
2019,129307118,114095430,1,5,49,"M",2,,49,0
2019,129307119,114095430,2,5,45,"F",0,,45,0
2019,129018043,113845993,0,,,"",,,,
2019,128996760,113825496,1,5,34,"M",2,3,34,0
2019,129307122,114095433,1,5,31,"M",2,,31,0
2019,129046046,113872817,0,,,"",,,,
2019,129046052,113872823,1,4,,"U",0,,,
2019,129046138,113872892,1,4,,"M",2,,,
2019,129046130,113872884,1,4,,"U",0,3,,
2019,129046142,113872896,1,4,,"U",0,,,
2019,129046148,113872902,1,4,,"U",0,,,
2019,129046150,113872904,1,4,,"M",2,,,
2019,129046152,113872906,1,5,29,"M",1,3,29,0
2019,129046162,113872914,1,4,,"U",0,,,
2019,129046165,113872917,1,4,,"U",0,,,
2019,129046168,113872920,1,4,,"U",0,,,
2019,129046170,113872922,1,5,39,"M",0,3,39,0
2019,129307139,114095447,1,4,,"U",0,,,
2019,129307141,114095449,1,4,,"F",2,,,
2019,129307143,114095449,3,4,,"M",2,,,
2019,129307142,114095449,2,5,25,"M",2,,22,29
2019,129046182,113872931,1,4,,"U",0,,,
2019,129046183,113872932,1,5,25,"M",2,3,22,29
2019,129046190,113872937,1,5,28,"M",2,2,28,0
2019,129046202,113872948,1,4,,"U",0,,,
2019,129046241,113872984,1,5,25,"M",1,2,25,0
2019,129046273,113873006,2,5,58,"M",0,,58,0
2019,129046272,113873006,1,5,58,"M",2,,58,0
2019,129046289,113873021,1,4,,"U",0,,,
2019,129046292,113873023,1,4,,"U",0,,,
2019,129046293,113873024,1,4,,"U",0,,,
2019,129046294,113873025,1,4,,"U",0,,,
2019,129046295,113873026,1,4,,"U",0,,,
2019,129046296,113873027,1,4,,"U",0,,,
2019,129046297,113873028,1,5,25,"M",2,,22,29
2019,129046344,113873069,1,4,,"U",0,,,
2019,129046307,113873036,0,,,"",,,,
2019,135141383,118935404,1,5,25,"M",2,,22,29
2019,129046314,113873043,1,4,,"U",0,,,
2019,129046329,113873055,1,4,,"U",0,,,
2019,129046334,113873059,1,4,,"U",0,,,
2019,129046335,113873060,1,4,,"U",0,,,
2019,129046337,113873062,1,4,,"U",0,,,
2019,133490562,117464155,1,4,,"M",2,,,
2019,135374522,119138361,1,5,37,"M",1,2,37,0
2019,135374567,119138399,1,4,,"U",0,,,
2019,135374568,119138400,1,5,25,"M",1,,25,0
2019,135374667,119138488,1,5,32,"M",1,2,32,0
2019,135374706,119138521,1,5,37,"M",1,2,37,0
2019,135374711,119138526,1,5,33,"M",1,2,33,0
2019,135374719,119138532,1,4,,"M",2,,,
2019,131862473,116151775,1,4,,"U",0,,,
2019,131863284,116152541,1,4,,"U",0,,,
2019,128775033,113641153,1,5,24,"M",1,,24,0
2019,128775034,113641154,1,5,16,"M",0,,16,17
2019,128775051,113641169,1,4,,"U",0,3,,
2019,128775052,113641169,2,4,,"U",0,3,,
2019,128775058,113641174,1,4,,"U",0,3,,
2019,128775134,113641241,2,4,,"U",0,,,
2019,128775133,113641241,1,4,,"F",1,,,
2019,128775135,113641241,3,4,,"F",0,,,
2019,128775136,113641241,4,5,52,"M",2,,52,0
2019,128775137,113641242,1,4,,"U",0,,,
2019,128775139,113641244,1,4,,"U",0,3,,
2019,128775143,113641248,1,4,,"U",0,,,
2019,132913649,116939300,0,,,"",,,,
2019,133013237,117036661,0,,,"",,,,
2019,133055584,117069190,1,4,,"U",0,,,
2019,133057762,117070815,1,4,,"U",0,,,
2019,133057758,117070812,0,,,"",,,,
2019,133057763,117070816,1,4,,"U",0,,,
2019,133057764,117070817,1,4,,"M",2,3,,
2019,133057765,117070818,1,4,,"U",0,,,
2019,133057774,117070825,1,4,,"U",0,,,
2019,128749976,113616109,1,4,,"U",0,,,
2019,128749981,113616113,1,4,,"U",0,3,,
2019,128749983,113616115,1,4,,"U",0,3,,
2019,128750004,113616133,1,5,19,"M",2,,18,21
2019,128750008,113616137,1,5,67,"M",0,,67,0
2019,128750033,113616159,0,,,"",,,,
2019,128750036,113616162,1,4,,"U",0,,,
2019,128750041,113616166,1,4,,"M",1,,,
2019,128750043,113616168,1,5,33,"F",2,,33,0
2019,128750071,113616193,1,4,,"U",0,,,
2019,128750074,113616196,1,4,,"U",0,,,
2019,128750106,113616224,1,4,,"U",0,,,
2019,133394186,117379913,1,5,39,"F",1,2,39,0
2019,133108849,117117849,1,4,,"U",0,,,
2019,133109168,117118147,1,4,,"U",0,,,
2019,133094534,117109562,2,5,38,"M",1,2,38,0
2019,133094533,117109562,1,5,32,"M",4,3,32,0
2019,133100364,117110255,1,5,26,"F",1,3,26,0
2019,133094536,117109564,0,,,"",,,,
2019,133115786,117128869,2,5,25,"M",2,3,22,29
2019,133115785,117128869,1,5,25,"M",2,3,22,29
2019,130980392,115237389,1,4,,"U",0,,,
2019,131042343,115296870,1,5,56,"M",2,3,56,0
2019,131042344,115296870,2,5,25,"M",1,2,25,0
2019,131042369,115296886,1,5,18,"M",1,2,18,0
2019,131042380,115296896,1,4,,"U",0,,,
2019,131042384,115296900,1,4,,"U",0,,,
2019,131042385,115296901,1,5,41,"M",3,,41,0
2019,131042489,115296959,1,4,,"U",0,,,
2019,131042490,115296960,1,4,,"U",0,,,
2019,131042491,115296961,1,4,,"U",0,,,
2019,131042548,115297005,0,,,"",,,,
2019,131042601,115297045,1,5,70,"M",1,2,70,0
2019,131042609,115297052,0,,,"",,,,
2019,131042659,115297098,1,4,,"U",0,,,
2019,131042681,115297118,0,,,"",,,,
2019,131042687,115297123,1,4,,"U",0,,,
2019,131043275,115297634,2,5,42,"M",0,3,42,0
2019,131043274,115297634,1,5,30,"M",2,3,30,0
2019,131043279,115297638,1,5,25,"F",4,,22,29
2019,133246533,117242225,0,,,"",,,,
2019,131946694,116218323,1,4,,"U",0,,,
2019,131946714,116218341,1,5,16,"M",1,1,16,17
2019,131946716,116218341,3,5,16,"M",1,1,16,17
2019,131946715,116218341,2,4,,"M",1,1,,
2019,131946730,116218348,1,4,,"U",0,,,
2019,131946731,116218348,2,4,,"U",0,,,
2019,131946734,116218351,1,4,,"U",0,,,
2019,128794657,113659598,1,5,46,"F",2,2,46,0
2019,128794658,113659599,0,,,"",,,,
2019,128794659,113659600,0,,,"",,,,
2019,128794660,113659601,0,,,"",,,,
2019,128804981,113659895,0,,,"",,,,
2019,128804983,113659897,0,,,"",,,,
2019,128805007,113659919,0,,,"",,,,
2019,128805009,113659921,0,,,"",,,,
2019,128805022,113659931,0,,,"",,,,
2019,128805024,113659933,0,,,"",,,,
2019,128805029,113659938,1,5,56,"M",1,,56,0
2019,128805031,113659940,0,,,"",,,,
2019,128805033,113659942,0,,,"",,,,
2019,128805035,113659944,1,5,36,"M",1,,36,0
2019,128805037,113659946,0,,,"",,,,
2019,128805103,113660009,0,,,"",,,,
2019,128805106,113660012,0,,,"",,,,
2019,128805111,113660017,1,5,30,"F",1,2,30,0
2019,128805114,113660020,0,,,"",,,,
2019,128805132,113660037,1,5,33,"M",1,2,33,0
2019,128805134,113660039,0,,,"",,,,
2019,128805144,113660048,0,,,"",,,,
2019,128805150,113660054,1,5,22,"F",2,2,22,0
2019,128805152,113660056,0,,,"",,,,
2019,128805154,113660058,1,5,13,"M",2,2,13,0
2019,128805156,113660060,0,,,"",,,,
2019,128805158,113660062,0,,,"",,,,
2019,128805159,113660063,1,5,14,"M",2,2,14,0
2019,128805161,113660065,0,,,"",,,,
2019,128805213,113660111,1,5,29,"M",3,2,29,0
2019,128805215,113660113,0,,,"",,,,
2019,128805274,113660168,0,,,"",,,,
2019,128805275,113660169,0,,,"",,,,
2019,128805276,113660170,0,,,"",,,,
2019,128805342,113660232,0,,,"",,,,
2019,128805344,113660234,1,5,23,"M",4,2,23,0
2019,128805631,113660501,0,,,"",,,,
2019,128805634,113660503,0,,,"",,,,
2019,128805754,113660605,1,4,,"M",3,,,
2019,128805772,113660620,0,,,"",,,,
2019,128805773,113660621,1,5,39,"M",2,,39,0
2019,128805775,113660623,1,4,,"U",0,,,
2019,128805828,113660663,1,5,16,"M",2,2,16,17
2019,128805831,113660666,1,4,,"U",0,,,
2019,128805845,113660679,1,5,27,"F",2,,27,0
2019,128805846,113660680,1,4,,"U",0,,,
2019,128805848,113660682,1,5,36,"M",1,,36,0
2019,128805869,113660701,1,5,28,"F",1,,28,0
2019,128805872,113660703,2,5,14,"M",1,,14,0
2019,128805871,113660703,1,5,14,"M",1,,14,0
2019,128805873,113660704,1,4,,"U",0,,,
2019,128805875,113660706,1,4,,"U",0,,,
2019,128805877,113660708,1,4,,"U",0,,,
2019,128805878,113660709,1,4,,"U",0,,,
2019,128805889,113660719,1,5,33,"F",2,,33,0
2019,128805891,113660721,1,4,,"U",0,,,
2019,128805892,113660722,1,5,30,"M",2,,30,0
2019,128805894,113660724,1,5,32,"M",1,2,32,0
2019,128805933,113660757,1,4,,"M",2,,,
2019,128971157,113808432,0,,,"",,,,
2019,128971159,113808434,1,5,44,"M",0,3,44,0
2019,128971175,113808450,1,5,25,"M",2,2,22,29
2019,128971178,113808453,1,5,32,"F",1,,32,0
2019,128971180,113808455,1,5,34,"M",3,3,34,0
2019,128971184,113808459,1,5,29,"M",1,,29,0
2019,128971189,113808464,1,4,,"U",0,,,
2019,128971190,113808465,1,5,54,"M",0,,54,0
2019,128971193,113808468,1,5,19,"M",2,3,18,21
2019,128971196,113808471,1,4,,"U",0,,,
2019,128971209,113808482,1,5,36,"M",2,,36,0
2019,128971226,113808496,0,,,"",,,,
2019,128971231,113808501,0,,,"",,,,
2019,128971234,113808504,1,5,19,"M",2,3,18,21
2019,128971236,113808504,3,5,19,"M",2,3,18,21
2019,128971235,113808504,2,5,19,"M",2,3,18,21
2019,128971237,113808505,0,,,"",,,,
2019,128971251,113808518,0,,,"",,,,
2019,128971252,113808519,0,,,"",,,,
2019,128971253,113808520,1,5,33,"F",1,3,33,0
2019,128971255,113808522,1,5,16,"M",2,2,16,0
2019,128971256,113808523,1,5,44,"M",1,2,44,0
2019,128971309,113808566,0,,,"",,,,
2019,128971310,113808567,1,4,,"U",0,,,
2019,128971312,113808569,1,4,,"M",2,,,
2019,128971315,113808570,3,4,,"M",0,1,,
2019,128971314,113808570,2,5,25,"M",0,1,22,29
2019,128971313,113808570,1,5,25,"M",2,2,22,29
2019,128971524,113808737,1,5,16,"M",0,3,16,0
2019,128971573,113808779,2,4,,"M",0,,,
2019,128971572,113808779,1,4,,"M",0,,,
2019,128971574,113808779,3,4,,"M",0,,,
2019,128971719,113808889,1,5,57,"M",2,,57,0
2019,128971729,113808893,0,,,"",,,,
2019,128971730,113808894,0,,,"",,,,
2019,128971733,113808897,1,5,22,"M",1,3,22,0
2019,128971736,113808899,1,5,42,"M",2,,42,0
2019,128971742,113808905,1,4,,"M",2,,,
2019,128971744,113808907,1,5,25,"F",2,2,22,29
2019,128971748,113808911,1,4,,"U",0,,,
2019,128971750,113808913,1,4,,"U",0,,,
2019,128971751,113808914,1,4,,"U",0,,,
2019,128971752,113808915,1,4,,"U",0,,,
2019,128971753,113808916,1,4,,"U",0,,,
2019,128971755,113808918,0,,,"",,,,
2019,128971757,113808920,1,4,,"U",0,,,
2019,128971759,113808922,1,4,,"U",0,,,
2019,128972111,113809224,1,5,19,"U",1,,19,0
2019,128972112,113809225,1,5,32,"F",1,,32,0
2019,133896995,117866198,1,4,,"U",0,,,
2019,128972115,113809228,1,5,28,"M",1,2,28,0
2019,128972157,113809267,1,5,32,"F",2,,32,0
2019,128972158,113809267,2,5,38,"M",2,,38,0
2019,128972223,113809323,1,5,40,"M",1,,40,0
2019,128972224,113809324,1,4,,"M",2,,,
2019,128972227,113809327,1,5,39,"M",2,,30,49
2019,133897007,117871108,1,5,9,"F",4,2,9,0
2019,128972232,113809332,0,,,"",,,,
2019,128972235,113809335,0,,,"",,,,
2019,128972273,113809370,1,4,,"U",0,3,,
2019,128972276,113809373,1,5,39,"M",2,2,39,0
2019,128979985,113809532,1,4,,"U",0,3,,
2019,128979987,113809534,1,4,,"M",2,,,
2019,128979991,113809538,1,4,,"U",0,,,
2019,128979993,113809539,2,5,21,"F",0,,21,0
2019,128979992,113809539,1,5,24,"M",2,,24,0
2019,128979995,113809541,1,5,18,"F",2,,18,0
2019,128979996,113809541,2,4,,"F",2,2,,
2019,128979997,113809541,3,4,,"F",2,,,
2019,128980123,113809647,1,4,,"U",0,,,
2019,128980125,113809649,1,5,14,"M",1,2,14,0
2019,128980127,113809651,1,5,34,"M",1,3,34,0
2019,128980128,113809652,1,5,30,"U",0,3,25,36
2019,128980192,113809709,1,5,48,"F",1,,48,0
2019,133897024,117871123,1,4,,"U",0,,,
2019,133897031,117871130,1,5,44,"M",1,2,44,0
2019,128982610,113821876,1,4,,"F",3,,,
2019,128982635,113821893,1,4,,"U",0,,,
2019,128982636,113821894,1,4,,"M",3,,,
2019,128982637,113821895,1,5,26,"F",1,,26,0
2019,128982665,113821921,1,5,39,"M",2,2,30,49
2019,128982667,113821923,1,4,,"U",0,,,
2019,128982670,113821926,1,5,28,"F",2,3,28,0
2019,128982671,113821927,0,,,"",,,,
2019,128982674,113821930,1,5,39,"F",2,,30,49
2019,128982677,113821933,1,4,,"U",0,,,
2019,128982681,113821937,1,4,,"U",0,,,
2019,128982684,113821940,1,4,,"U",0,,,
2019,128982975,113822179,1,5,39,"M",0,,39,0
2019,128982978,113822182,1,4,,"U",0,,,
2019,128983137,113822316,1,4,,"U",0,,,
2019,128983292,113822431,1,4,,"U",0,,,
2019,128983294,113822433,1,4,,"M",0,,,
2019,128983297,113822436,1,4,,"M",0,,,
2019,128983303,113822442,1,4,,"U",0,,,
2019,128983308,113822445,1,4,,"U",0,,,
2019,128983312,113822449,1,4,,"U",0,,,
2019,128983316,113822453,1,4,,"U",0,,,
2019,128983330,113822462,1,4,,"U",0,,,
2019,128983332,113822464,1,5,20,"M",4,1,20,0
2019,128983404,113822527,0,,,"",,,,
2019,128983406,113822529,0,,,"",,,,
2019,128983407,113822530,0,,,"",,,,
2019,128983408,113822531,0,,,"",,,,
2019,128983460,113822575,0,,,"",,,,
2019,128983464,113822579,0,,,"",,,,
2019,128983466,113822581,0,,,"",,,,
2019,128983472,113822587,1,5,32,"F",1,2,32,0
2019,128983474,113822589,0,,,"",,,,
2019,128983477,113822592,0,,,"",,,,
2019,128983484,113822599,0,,,"",,,,
2019,128983486,113822601,0,,,"",,,,
2019,128983489,113822604,0,,,"",,,,
2019,128983967,113823022,1,5,64,"F",1,2,64,0
2019,128995899,113824731,1,4,,"U",0,3,,
2019,128996130,113824922,1,4,,"U",0,,,
2019,129755419,114522829,0,,,"",,,,
2019,131586191,115898415,1,5,34,"M",2,2,34,0
2019,131589765,115906485,1,5,39,"M",2,,30,49
2019,131589773,115906488,0,,,"",,,,
2019,131589774,115906489,0,,,"",,,,
2019,135073283,118893678,1,5,41,"M",1,2,41,0
2019,135073318,118893707,1,5,28,"F",1,2,28,0
2019,135073308,118893698,1,5,28,"F",1,2,28,0
2019,135073312,118893701,0,,,"",,,,
2019,135073341,118893725,1,4,,"U",0,,,
2019,135073348,118893728,1,4,,"U",0,,,
2019,135073349,118893729,1,5,23,"F",0,,23,0
2019,135073353,118893731,2,5,25,"M",2,2,25,0
2019,135073352,118893731,1,5,22,"M",0,,22,0
2019,135073365,118893739,2,5,14,"M",2,2,14,0
2019,135073364,118893739,1,5,16,"M",2,2,16,0
2019,135073368,118893742,1,5,21,"F",2,2,21,0
2019,135073373,118893746,1,4,,"U",0,,,
2019,135073374,118893746,2,5,31,"M",3,,31,0
2019,135073383,118893754,1,4,,"U",0,,,
2019,135073394,118893764,2,4,,"M",0,,,
2019,135073393,118893764,1,4,,"M",0,,,
2019,135073395,118893765,1,4,,"U",0,,,
2019,129160891,113977582,1,4,,"U",0,,,
2019,133010053,117033886,0,,,"",,,,
2019,132999402,117024609,1,5,31,"F",1,2,31,0
2019,132997388,117022833,0,,,"",,,,
2019,133015564,117038701,1,5,30,"M",2,,30,0
2019,132909976,116936107,0,,,"",,,,
2019,132909977,116936108,1,4,,"U",0,,,
2019,131043257,115297620,1,5,23,"M",1,2,23,0
2019,133055609,117069207,1,4,,"U",0,,,
2019,133055458,117069075,1,5,25,"M",2,,25,0
2019,133055461,117069078,1,4,,"U",0,,,
2019,133055462,117069079,1,5,32,"F",1,,32,0
2019,133055469,117069085,1,4,,"U",0,,,
2019,133055498,117069111,1,4,,"U",0,3,,
2019,133055520,117069132,1,5,25,"F",0,,22,29
2019,133055538,117069148,1,4,,"U",0,,,
2019,133055556,117069164,1,4,,"F",1,,,
2019,133055560,117069168,1,4,,"U",0,,,
2019,133055563,117069170,1,4,,"U",0,,,
2019,133055564,117069171,1,4,,"U",0,,,
2019,133055565,117069172,1,5,32,"M",3,,32,0
2019,133055566,117069173,1,4,,"U",0,,,
2019,133055574,117069180,1,4,,"U",0,,,
2019,133055595,117069196,1,4,,"F",2,,,
2019,133055610,117069208,1,4,,"U",0,,,
2019,137629387,121086116,1,4,,"U",0,,,
2019,130766297,115067500,1,4,,"U",0,3,,
2019,133065460,117077769,1,4,,"U",0,,,
2019,133065482,117077785,1,5,42,"M",2,,42,0
2019,133065503,117077796,1,4,,"U",0,,,
2019,133065527,117077816,1,5,39,"M",2,,30,49
2019,133065551,117077830,1,4,,"U",0,,,
2019,131499969,115776101,0,,,"",,,,
2019,131500073,115806101,1,5,32,"M",1,,32,0
2019,129255134,114050381,1,5,26,"M",1,1,26,0
2019,129255136,114050383,0,,,"",,,,
2019,129255140,114050385,0,,,"",,,,
2019,129255737,114066312,1,4,,"U",0,,,
2019,129276598,114076384,1,4,,"U",0,,,
2019,129276999,114091114,1,5,50,"M",1,2,50,0
2019,129277000,114091114,2,5,45,"M",1,,45,0
2019,131543931,115867431,2,5,39,"M",0,,30,49
2019,131543930,115867431,1,5,42,"F",4,,42,0
2019,131969961,116287081,1,5,32,"M",2,2,32,0
2019,131969962,116287081,2,5,29,"F",1,2,29,0
2019,131969963,116287081,3,5,31,"F",1,2,31,0
2019,132099972,116351105,1,4,,"U",0,,,
2019,133934474,117911803,1,5,40,"M",1,2,40,0
2019,133934477,117911806,1,5,36,"F",1,2,36,0
2019,133934479,117911808,1,5,13,"M",1,2,13,0
2019,133934480,117911808,2,5,13,"M",1,2,13,0
2019,132552052,116628217,1,4,,"F",1,,,
2019,132552077,116628233,4,5,18,"M",1,2,18,0
2019,132552075,116628233,2,5,18,"F",1,2,18,0
2019,132552076,116628233,3,5,18,"F",1,2,18,0
2019,132552074,116628233,1,5,18,"M",1,2,18,0
2019,132552084,116628240,1,4,,"U",0,,,
2019,132552085,116628241,1,5,39,"M",2,,30,49
2019,132552114,116628262,1,5,57,"M",0,,50,64
2019,132552140,116628278,1,4,,"U",0,,,
2019,132552142,116628280,1,4,,"U",0,,,
2019,132985619,117012669,1,5,17,"F",1,1,17,0
2019,132986206,117013182,0,,,"",,,,
2019,132997592,117023013,1,5,25,"M",0,3,25,0
2019,132997698,117023100,0,,,"",,,,
2019,133016495,117039514,1,5,32,"M",1,,32,0
2019,132910326,116936422,1,5,26,"M",1,1,26,0
2019,133037930,117058004,1,4,,"M",0,,,
2019,133037946,117058020,1,5,15,"F",1,2,15,0
2019,133037947,117058021,1,5,65,"M",1,2,65,0
2019,133037949,117058023,1,5,58,"F",1,2,58,0
2019,133037951,117058025,1,5,39,"M",1,1,39,0
2019,133038028,117058091,2,5,36,"F",2,2,36,0
2019,133038027,117058091,1,5,32,"F",2,2,32,0
2019,132976508,117004704,0,,,"",,,,
2019,132976783,117004939,0,,,"",,,,
2019,129160862,113977556,1,4,,"U",0,,,
2019,129160871,113977564,1,5,19,"M",1,3,19,0
2019,129160877,113977568,0,,,"",,,,
2019,129160883,113977574,0,,,"",,,,
2019,129160886,113977577,0,,,"",,,,
2019,129160889,113977580,1,5,15,"M",3,2,15,0
2019,129160890,113977581,0,,,"",,,,
2019,133471502,117450637,1,4,,"U",0,,,
2019,131500041,115796136,1,5,30,"F",2,,30,0
2019,131500056,115796151,1,4,,"U",0,,,
2019,131500069,115796161,0,,,"",,,,
2019,131716757,116016122,0,,,"",,,,
2019,131716830,116016180,1,4,,"M",2,3,,
2019,131716831,116016181,1,4,,"U",0,,,
2019,131946306,116218011,1,5,20,"F",2,,20,0
2019,131946459,116218140,0,,,"",,,,
2019,131946467,116218147,1,5,36,"M",1,2,36,0
2019,131946487,116218167,0,,,"",,,,
2019,131946675,116218306,1,4,,"U",0,,,
2019,128652196,113524825,1,5,39,"F",1,,39,0
2019,128652291,113524895,1,5,26,"M",1,2,26,0
2019,128652292,113524895,2,5,38,"M",1,2,38,0
2019,128652293,113524896,1,5,42,"M",1,,42,0
